CommentId,VideoId,Text,IsToxic,text_procesado
Ugi3jDCc-p-YU3gCoAEC,9pr1oE34bIM,"the guy was a monster, he got what he deserved, color didn't matter. anyone that attacks a guy with a gun is gonna get shot.......he did a stupid illegal act tried hurting someone and got blasted. give the cop a raise",True,guy monster got deserved color didnt matter anyone attack guy gun gonna get shothe stupid illegal act tried hurting someone got blasted give cop raise
UghGhGHVxbAhI3gCoAEC,TZxEyoplYbI,"Every time he interviewed a person I noticed they all ""ghetto"" and can clearly see their education is that of a preschooler. Who ever protested and did all that incredible stupid stuff, Dr Martin Luther King jr would have been disappointed in all of you and I respect him. All the ignorant black people like always ruining things and then they say they didn't do anything and they are always the victims. Wake up stupids you guys aren't the only ones. You're just making America look stupid. ",True,every time interviewed person noticed ghetto clearly see education preschooler ever protested incredible stupid stuff dr martin luther king jr would disappointed respect ignorant black people like always ruining thing say didnt anything always victim wake stupid guy arent one youre making america look stupid
UgzW7M99erZM-ouQ0yV4AaABAg,cT14IbTDW2c,Drive through them,True,drive
Ugj96ojKH5Ui7XgCoAEC,9pr1oE34bIM,Criminal got shot... Great!,True,criminal got shot great
UghyTs2sJC_jSXgCoAEC,04kJtp6pVXI,"I do understand their anger, but war is not the answer!",False,understand anger war answer
UghZ4FemHXJvdXgCoAEC,dG7mZQvaQDk,One must be fucking stupid if one attacks a police officer and expects to get away with it without any response from the police.,True,one must fucking stupid one attack police officer expects get away without response police
UghfCPYziwel63gCoAEC,cT14IbTDW2c,Run them over,True,run
Ugi1QQc_sSCiNXgCoAEC,TZxEyoplYbI,"These people just don't get it, if you don't want to get shot don't act like a thug then threaten a police officer, just effin ridiculous.  Just an excuse to act like assholes...

Oh and good job destroying your own city.",True,people dont get dont want get shot dont act like thug threaten police officer effin ridiculous excuse act like asshole oh good job destroying city
Ugw0Vori1c-fkupDw1d4AaABAg,8HB18hZrhXc,"Those guns use rubber bullets, stupid Russian news channel",True,gun use rubber bullet stupid russian news channel
UgiiIyWpe1-9H3gCoAEC,04kJtp6pVXI,"FUCK MEDIA 
Bassem was right find something real to investigate. You're just exaggerating because you want more views and more MONEY.

FUCK YOU SELFISH FUCKS

These people are DISGUSTING. I don't know how they bare with their NASTY selves.",True,fuck medium bassem right find something real investigate youre exaggerating want view money fuck selfish fuck people disgusting dont know bare nasty self
UgjKH2wDH7jQ3ngCoAEC,04kJtp6pVXI,"I find it amusing how all of these protesters claim they're fighting against racism but yet they are blind to their own racism. There have been several reports of black people attacking white people. Just a couple of days ago, it was reported that a white man was beaten to death with a hammer by black teens in St. Louis. Yeah clearly no racial intent there. Fucking hypocrites. ",True,find amusing protester claim theyre fighting racism yet blind racism several report black people attacking white people couple day ago reported white man beaten death hammer black teen st louis yeah clearly racial intent fucking hypocrite
UgjMdghS2VaoXHgCoAEC,4rCweDxDqdw,"""Here there is no racism, here, you are all equally worthless!"" - Full Metal Jacket",False,racism equally worthless full metal jacket
Ugy_DN9MzdmZKFMbeWR4AaABAg,cT14IbTDW2c,Run the black cunts over,True,run black cunt
UgzlVLIiuPxm40LF05d4AaABAg,cT14IbTDW2c,"1)  Obstructing interstate commerce is a Federal Felony offence.
2)  The cops are useless.
3)   BLM is the democrats modern version of the racist terroristic KKK they also created.
4)  These are not protesters they are rioters.
5)  The drivers of the first row of cars are wimps.
6)  Imagine dying in a ambulance stopped in a traffic jam miles long.",True,obstructing interstate commerce federal felony offence cop useless blm democrat modern version racist terroristic kkk also created protester rioter driver first row car wimp imagine dying ambulance stopped traffic jam mile long
Ugjzes4W9Oysw3gCoAEC,8HB18hZrhXc,Confederation ill be back?,False,confederation ill back
UggrZgZguxyXq3gCoAEC,dG7mZQvaQDk,"Oh that politicians had the same style of oratory! Peggy Hubbard, in one short video, rings out a message that is loud and clear.....to those who will listen. Ok, I'm in England and thankfully we don't have a gun culture; but I've seen enough of the American scene in my time to know that Peggy drops all the hang-wringing crap to tell it as it is.
Her words should be written down and posted in the White House.....mavbe someone there would listen and act.",False,oh politician style oratory peggy hubbard one short video ring message loud clearto listen ok im england thankfully dont gun culture ive seen enough american scene time know peggy drop hangwringing crap tell word written posted white housemavbe someone would listen act
UgwnX3GUap-kq8dvXJV4AaABAg,cT14IbTDW2c,THESE FUCKING COMMIES didn't even know what happened,True,fucking commie didnt even know happened
Ugipy41Yu1w1DHgCoAEC,9pr1oE34bIM,"I wonder how you would twist Slavery.....The Truth about 400 years of slavery, you are so one sided, I bet that FOX NEWS pay you off the record",False,wonder would twist slaverythe truth year slavery one sided bet fox news pay record
UghGLxP5YSSlQngCoAEC,TZxEyoplYbI,The right to loot. The right to private property and the right to destroy public property.  You can play the victim card.  But nothing will change.  ,False,right loot right private property right destroy public property play victim card nothing change
UgjLNhMb6UiTJngCoAEC,9pr1oE34bIM,is this not what tazers are for,False,tazers
Ugj21C3HseoGPHgCoAEC,9pr1oE34bIM,What Is Mr browns side oh he is dead.,False,mr brown side oh dead
UgyjhzQsHAB3Fa4adxR4AaABAg,cT14IbTDW2c,The crazy thing is I thought offices never do anything I want of random people over,False,crazy thing thought office never anything want random people
UggIbSwrByxGXXgCoAEC,9pr1oE34bIM,"OK DIPSHITS: I don't care if he's 7 feet tall and 600 pounds.  
1. Call for BACKUP   2. Use pepper spray  3. Use your baton   4. Use your taser  5. Wait for BACKUP  6. Use your GUN
HOW DOES THE SAYING GO A MONKEY WITH BLINDFOLDS AND IT'S HANDS TIED BEHIND IT'S BACK?
ANYWAYS: The preliminary autopsy showed that he was shot 4 times IN LESS LETHAL AREAS before he was EXECUTED WITH 2 GUNSHOT WOUNDS TO THE HEAD!!!!!!!!!",True,ok dipshits dont care he foot tall pound call backup use pepper spray use baton use taser wait backup use gun saying go monkey blindfold hand tied behind back anyways preliminary autopsy showed shot time less lethal area executed gunshot wound head
UgjBJKQSoQMQ6ngCoAEC,XRuCW80L9mA,"God, the narrator has such an annoying lisp. ",False,god narrator annoying lisp
UghFx20XhyTsHngCoAEC,9pr1oE34bIM,Yea fuck that store clerk to! how dare he try to do his job.,True,yea fuck store clerk dare try job
UggMo8eV2JB2VngCoAEC,bUgKZMSxr3E," Johnathan Gentry
November 24 at 9:59pm ·
There is No winners or losers in this case. My heart & prayers go out to Michael Brown's family & Darren Wilson's family.
If any (current) Leader seeks to make this a racial issue & try to divide this country, you are a worker of satan.",False,johnathan gentry november pm winner loser case heart prayer go michael brown family darren wilson family current leader seek make racial issue try divide country worker satan
UggrbvWF1tW0pHgCoAEC,dG7mZQvaQDk,Niggas love being the victim in any situation that's why I separate my from them and other black people need to do the same,True,nigga love victim situation thats separate black people need
UgiLu77_0Psl-ngCoAEC,04kJtp6pVXI,CNN this is why you are a joke!,True,cnn joke
UgiLP4HQY3jn8ngCoAEC,04kJtp6pVXI,Cnn...so out of touch..close up idiots.. people are watching for the comedy of reporting.lol,True,cnnso touchclose idiot people watching comedy reportinglol
Ugj4EBpIx3VZw3gCoAEC,dG7mZQvaQDk,"AMEN!!!, Peggy Hubbard!! Color makes no difference, it's the person on the inside. The innocent nine year old little girl is the one attention should have been on. Some people just want to cause chaos, black and white!! All of what is going on is exactly what Obama wanted,now look at our country and this mess that it's in. I admire your courage and telling it like it is Peggy Hubbard.",True,amen peggy hubbard color make difference person inside innocent nine year old little girl one attention people want cause chaos black white going exactly obama wantednow look country mess admire courage telling like peggy hubbard
UgjeXpjsshe9GHgCoAEC,4rCweDxDqdw,What's with all the dislikes? White people are that offended? You thought racism wasn't an issue anymore....think again,True,whats dislike white people offended thought racism wasnt issue anymorethink
UgjxVU0ok82_bXgCoAEC,9pr1oE34bIM,"You call yourself an anarchist but defend a cop shooting an unarmed civilian. I'm highly disappointed. At the beginning of your video you referred to yourself as a ""square"" because you didn't know what a blunt is. It's much worse than that Stefan, you're incredibly out of touch as evidence by your complete ignorance towards black/hip hop culture and slang. If you were to start smoking blunts and listening to hip hop you would most likely gain a more enlightened understanding of what life is like in lower class America. ",False,call anarchist defend cop shooting unarmed civilian im highly disappointed beginning video referred square didnt know blunt much worse stefan youre incredibly touch evidence complete ignorance towards blackhip hop culture slang start smoking blunts listening hip hop would likely gain enlightened understanding life like lower class america
